Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Skal Labissiere,1,,PF/C,3400,SAC,@GSW,1,94,22,14,105,100,2%,6,7,7,16,15,18,12.1,15.8,7.9,23.7,14.0,12.5,3.7,15.3,18.5,5.4
Daniel Theis,,,PF/C,3400,BOS,DET,1,114,16,12,98,104,-2%,4,2,3,15,9,13,6.3,11.3,3.4,19.3,0.0,0.0,0.0,10.4,14.0,4.1
Ivica Zubac,,,C,3400,LAL,@LAC,4,109,,,99,106,3%,1,1,1,2,2,2,1.6,1.6,-0.4,3.6,0.0,0.0,0.0,0,0.0,0.0
Channing Frye,,,PF/C,3400,CLE,@PHI,2,109,14,15,105,102,-9%,5,5,3,18,18,11,14.9,9.3,2.0,16.5,18.5,16.0,4.7,18.6,23.8,7.0
Shelvin Mack,,,PG,3400,ORL,@IND,1,,16,13,101,106,-1%,3,4,5,13,18,20,15.3,16.6,11.2,22.0,0.0,0.0,0.0,0,0.0,0.0
Ed Davis,,,PF/C,3400,POR,@NYK,1,108,13,15,99,106,-11%,3,3,4,16,17,19,16.3,17.7,12.4,22.9,16.0,13.3,3.9,17.8,12.3,3.6
Doug McDermott,,,SF/PF,3400,NYK,POR,1,,15,11,99,100,3%,7,8,7,21,24,23,14.6,14.3,8.4,20.2,25.0,15.8,4.6,20.1,7.8,2.3
Tyler Zeller,,,C,3400,BKN,@HOU,0,111,16,17,102,102,3%,6,4,6,20,20,19,14.3,15.3,8.6,22.0,22.0,17.7,5.2,16.8,18.3,5.4
Quincy Acy,,,PF/C,3300,BKN,@HOU,0,111,14,7,102,102,3%,6,5,5,21,20,18,13.7,13.0,8.7,17.3,17.0,12.9,3.9,20.6,14.5,4.4
Justin Jackson,,,SG/SF,3300,SAC,@GSW,1,94,17,7,105,100,6%,9,10,7,18,23,20,13.4,10.8,5.2,16.4,0.0,0.0,0.0,0,0.0,0.0
Luke Kennard,,,SG,3300,DET,@BOS,2,104,18,10,99,97,-14%,7,6,6,16,16,17,12.6,11.6,4.0,19.2,13.5,9.3,2.8,16.6,8.3,2.5
Dwight Powell,,,PF/C,3300,DAL,@SAS,1,107,14,14,97,101,-5%,5,5,5,17,18,18,14.7,14.8,8.9,20.6,18.0,14.4,4.4,20.2,25.8,7.8
Jonathan Isaac,,D,SF/PF,3300,ORL,@IND,1,,14,12,101,106,9%,5,7,5,19,22,20,16.3,16.2,11.1,21.3,0.0,0.0,0.0,0,0.0,0.0
Ramon Sessions,,,PG,3300,NYK,POR,1,,,,99,100,-8%,3,5,5,8,16,17,14.4,13.7,4.4,23.0,0.0,0.0,0.0,7.2,5.0,1.5
Nick Young,4,,SG,3300,GSW,SAC,1,,18,14,97,108,0%,7,6,5,15,14,13,10.9,11.3,1.4,21.3,17.0,13.9,4.2,12.2,8.8,2.7
Damyean Dotson,,,SG,3300,NYK,POR,1,,,,99,100,-7%,3,3,2,11,8,7,5.3,4.8,-1.3,11.0,0.0,0.0,0.0,2.2,0.0,0.0
Sean Kilpatrick,4,,PG/SG,3300,BKN,@HOU,0,111,,,102,102,8%,8,6,5,17,11,10,8.0,8.2,1.4,14.9,23.5,21.4,6.5,28.1,23.0,7.0
Lance Thomas,,,SF/PF,3300,NYK,POR,1,,13,5,99,100,3%,2,4,4,12,13,15,5.9,7.7,3.0,12.3,14.5,8.2,2.5,5.3,3.8,1.2
Pat Connaughton,1,,SG/SF,3200,POR,@NYK,1,108,13,10,99,106,3%,5,3,5,26,18,19,13.0,11.5,3.8,19.2,24.5,15.4,4.8,25.7,24.0,7.5
Bismack Biyombo,,,PF/C,3200,ORL,@IND,1,,13,10,101,106,9%,6,4,3,21,19,16,15.5,12.9,7.1,18.7,17.0,13.8,4.3,7.5,6.5,2.0
Meyers Leonard,,,PF/C,3200,POR,@NYK,1,108,,,99,106,-7%,3,3,4,10,11,11,9.3,9.5,1.5,17.5,0.0,0.0,0.0,0,0.0,0.0
Patrick McCaw,2,,SG/SF,3200,GSW,SAC,1,,11,9,97,108,0%,4,2,3,12,8,13,4.5,6.7,0.8,12.7,20.5,12.8,4.0,33.3,40.3,12.6
Semi Ojeleye,,,SF/PF,3200,BOS,DET,1,114,10,5,98,104,-2%,7,3,3,23,13,14,6.8,6.3,1.1,11.5,0.0,0.0,0.0,6.6,8.8,2.8
Shane Larkin,,,PG,3200,BOS,DET,1,114,17,5,98,104,-2%,0,2,3,5,7,10,3.0,5.8,-0.7,12.3,0.0,0.0,0.0,0,0.0,0.0
Timofey Mozgov,,,C,3200,BKN,@HOU,0,111,14,11,102,102,3%,3,4,4,12,15,16,11.2,11.9,6.5,17.2,0.0,0.0,0.0,19.5,18.0,5.6
Ante Zizic,,,PF/C,3200,CLE,@PHI,2,109,,,105,102,-9%,1,1,1,1,3,4,2.0,3.9,-1.1,8.8,0.0,0.0,0.0,4.6,1.5,0.5
Jordan Bell,2,,PF/C,3200,GSW,SAC,1,,13,20,97,108,2%,2,1,2,17,10,10,11.1,10.7,1.8,19.5,0.0,0.0,0.0,6.1,12.3,3.8
Sindarius Thornwell,,,SG,3100,LAC,LAL,1,102,13,7,106,101,4%,2,4,4,13,21,17,8.1,8.6,2.4,14.7,20.5,12.4,4.0,11.8,6.8,2.2
Salah Mejri,1,,C,3100,DAL,@SAS,1,107,11,22,97,101,2%,2,2,2,17,13,13,14.8,15.2,5.3,25.0,13.0,11.7,3.8,16,8.3,2.7
Bobby Brown,,,PG,3100,HOU,BKN,1,,,,107,108,9%,4,3,4,5,4,7,2.9,5.1,-0.7,11.0,0.0,0.0,0.0,1.5,0.0,0.0
Timothe Luwawu-Cabarrot,,,SG/SF,3100,PHI,CLE,1,109,18,8,101,109,-1%,7,8,6,18,20,17,13.7,11.1,6.6,15.6,17.0,12.4,4.0,11.4,19.8,6.4
Zaza Pachulia,4,,C,3100,GSW,SAC,1,,16,14,97,108,7%,6,4,4,19,16,15,19.1,14.4,8.5,20.3,19.0,19.4,6.3,14.1,13.8,4.5
Marreese Speights,,,PF/C,3100,ORL,@IND,1,,26,19,101,106,9%,10,9,7,18,14,12,15.8,14.0,5.7,22.3,12.5,14.5,4.7,12.3,13.3,4.3
Boban Marjanovic,,,C,3000,DET,@BOS,2,104,,,99,97,-7%,4,4,4,7,7,7,10.3,10.3,1.4,19.1,0.0,0.0,0.0,0,0.0,0.0
Andrew Bogut,,,C,3000,LAL,@LAC,4,109,,,99,106,3%,1,1,1,4,10,8,10.8,7.9,0.9,14.9,0.0,0.0,0.0,6.6,1.5,0.5
Maxi Kleber,,,PF,3000,DAL,@SAS,1,107,12,10,97,101,-5%,5,3,3,17,17,14,7.3,7.9,2.4,13.3,15.0,9.1,3.0,12.9,11.8,3.9
TJ Leaf,,,SF/PF,3000,IND,ORL,1,,,,103,107,2%,3,2,4,5,8,12,6.2,7.8,1.7,13.9,0.0,0.0,0.0,0,0.0,0.0
Corey Brewer,,,SG/SF,3000,LAL,@LAC,4,109,11,9,99,106,1%,2,3,3,6,10,13,10.3,7.8,2.1,13.6,0.0,0.0,0.0,10.7,13.5,4.5
Reggie Bullock,,,SG/SF,3000,DET,@BOS,2,104,10,7,99,97,-12%,2,4,3,9,20,16,10.3,7.7,1.5,14.0,0.0,0.0,0.0,0,0.0,0.0
Langston Galloway,,,PG/SG,3000,DET,@BOS,2,104,17,16,99,97,-14%,6,6,5,19,14,14,11.9,11.4,5.1,17.7,14.5,9.7,3.2,4.9,4.0,1.3
Eric Moreland,,,PF/C,3000,DET,@BOS,2,104,7,9,99,97,-3%,2,1,1,16,16,11,10.2,7.5,1.0,14.1,12.5,8.9,3.0,8.2,8.0,2.7
Montrezl Harrell,,,PF/C,3000,LAC,LAL,1,102,,,106,101,2%,3,3,3,10,10,8,12.3,10.1,4.4,15.8,0.0,0.0,0.0,10.1,2.5,0.8
Matt Costello,,,PF,3000,SAS,DAL,1,,,,98,106,9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Malachi Richardson,,,SG/SF,3000,SAC,@GSW,1,94,16,9,105,100,-4%,2,3,4,5,11,12,6.0,7.3,2.6,11.9,0.0,0.0,0.0,0,0.0,0.0
Frank Mason III,,,PG/SG,3000,SAC,@GSW,1,94,24,13,105,100,-4%,5,6,6,18,20,16,18.1,13.3,5.8,20.7,16.5,12.9,4.3,24.9,24.8,8.3
Mario Hezonja,,,PG/SF,3000,ORL,@IND,1,,16,9,101,106,0%,1,2,3,7,8,10,4.9,6.9,0.8,13.1,0.0,0.0,0.0,0,0.0,0.0
Jakarr Sampson,,O,SF/PF,3000,SAC,@GSW,1,94,,,105,100,6%,2,2,2,6,6,6,6.9,6.9,1.7,12.0,0.0,0.0,0.0,0,0.0,0.0
Sam Dekker,,,SF/PF,3000,LAC,LAL,1,102,16,9,106,101,-1%,6,6,3,10,13,9,10.3,6.6,2.1,11.0,13.5,10.1,3.4,14.8,17.5,5.8
Justin Anderson,,O,SF/PF,3000,PHI,CLE,1,109,17,10,101,109,-1%,3,5,5,10,13,13,11.5,9.9,2.1,17.6,0.0,0.0,0.0,0,0.0,0.0
Jose Calderon,,,PG,3000,CLE,@PHI,2,109,12,8,105,102,3%,3,3,2,20,16,12,9.1,6.2,-1.2,13.6,17.0,10.7,3.6,22.9,12.3,4.1
Vince Carter,,,SG/SF,3000,SAC,@GSW,1,94,16,1,105,100,-4%,3,3,3,12,13,12,6.2,6.1,2.6,9.6,0.0,0.0,0.0,17.8,16.8,5.6
Brice Johnson,,,PF/C,3000,LAC,LAL,1,102,,,106,101,2%,1,1,1,1,4,4,4.9,4.9,0.2,9.6,0.0,0.0,0.0,0,0.0,0.0
Davis Bertans,,,SF/PF,3000,SAS,DAL,1,,,,98,106,9%,2,2,2,10,8,7,5.6,5.7,-0.5,11.9,0.0,0.0,0.0,2.9,0.3,0.1
Dorian Finney-Smith,,O,SF,3000,DAL,@SAS,1,107,,,97,101,-4%,3,2,3,9,9,12,4.2,5.9,-0.4,12.1,0.0,0.0,0.0,0,0.0,0.0
Kevon Looney,,,SF/PF,3000,GSW,SAC,1,,13,14,97,108,1%,3,3,3,14,12,12,14.5,11.2,5.2,17.3,11.0,10.2,3.4,4,1.0,0.3
Jacob Wiley,,,PG,3000,BKN,@HOU,0,111,,,102,102,3%,0,1,1,3,7,7,4.7,4.7,-2.9,12.2,0.0,0.0,0.0,0,0.0,0.0
Arron Afflalo,,,SG/SF,3000,ORL,@IND,1,,10,4,101,106,0%,3,3,2,14,15,11,7.8,5.3,-1.4,12.0,0.0,0.0,0.0,0,0.0,0.0
Georgios Papagiannis,,,C,3000,SAC,@GSW,1,94,,,105,100,5%,3,2,2,7,6,6,5.3,5.3,1.4,9.3,0.0,0.0,0.0,0,0.0,0.0
Quinn Cook,,,PG,3000,GSW,SAC,1,,,,97,108,-1%,2,2,2,9,6,6,5.2,5.2,-2.1,12.5,0.0,0.0,0.0,0,0.0,0.0
Derrick White,,O,PG/SG,3000,SAS,DAL,1,,,,98,106,7%,0,1,1,4,5,5,3.9,3.9,0.1,7.7,0.0,0.0,0.0,0,0.0,0.0
Jon Leuer,,D,PF/C,3000,DET,@BOS,2,104,16,9,99,97,-3%,4,4,5,9,13,17,11.8,11.8,9.4,14.2,0.0,0.0,0.0,0,0.0,0.0
James Michael McAdoo,,O,PF,3000,PHI,CLE,1,109,,,101,109,9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Luol Deng,,,SF/PF,3000,LAL,@LAC,4,109,,,99,106,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Joe Young,,,PG/SG,3000,IND,ORL,1,,,,103,107,8%,3,3,3,7,6,6,5.4,4.8,1.5,8.0,0.0,0.0,0.0,0,0.0,0.0
Jack Cooley,,,PF,3000,SAC,@GSW,1,94,,,105,100,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Joffrey Lauvergne,,,PF/C,3000,SAS,DAL,1,,,,98,106,0%,3,3,4,9,8,10,8.3,9.4,4.1,14.7,0.0,0.0,0.0,9.1,0.8,0.3
Alex Caruso,,,PG/SG,3000,LAL,@LAC,4,109,,,99,106,5%,1,1,1,10,10,10,4.8,4.8,3.3,6.2,0.0,0.0,0.0,0,0.0,0.0
Henry Ellenson,,,PF/C,3000,DET,@BOS,2,104,,,99,97,-3%,5,5,6,11,12,13,9.6,11.7,2.4,21.0,0.0,0.0,0.0,0,0.0,0.0
Tyler Ennis,,,PG/SG,3000,LAL,@LAC,4,109,,,99,106,-5%,1,2,2,2,6,6,6.7,4.7,-1.1,10.6,0.0,0.0,0.0,0,0.0,0.0
Troy Williams,,,SG,3000,HOU,BKN,1,,,,107,108,-2%,3,3,3,6,5,5,4.5,4.5,3.3,5.8,0.0,0.0,0.0,1.5,-0.5,-0.2
Guerschon Yabusele,,,PF/C,3000,BOS,DET,1,114,,,98,104,-2%,1,2,2,7,5,5,4.6,4.4,2.4,6.3,0.0,0.0,0.0,0,0.0,0.0
Wes Iwundu,,,SG/SF,3000,ORL,@IND,1,,,,101,106,-13%,1,2,2,2,5,5,4.0,4.0,1.3,6.8,0.0,0.0,0.0,0,0.0,0.0
Zhou Qi,,O,PF/C,3000,HOU,BKN,1,,,,107,108,8%,3,2,2,7,6,5,5.3,4.1,0.1,8.2,0.0,0.0,0.0,0,0.0,0.0
Cedi Osman,,,SG/SF,3000,CLE,@PHI,2,109,,,105,102,3%,1,1,1,4,6,5,4.8,3.2,-1.5,7.9,0.0,0.0,0.0,4.7,8.3,2.8
Jake Layman,,,SF/PF,3000,POR,@NYK,1,108,,,99,106,5%,3,2,2,7,5,5,3.0,3.6,0.7,6.6,0.0,0.0,0.0,4,3.3,1.1
Damien Wilkins,,,SG/SF,3000,IND,ORL,1,,,,103,107,11%,2,2,2,8,7,7,4.7,3.5,1.2,5.7,0.0,0.0,0.0,0,0.0,0.0
Jeff Withey,,,C,3000,DAL,@SAS,1,107,,,97,101,2%,2,2,2,3,3,4,2.9,3.5,0.5,6.4,0.0,0.0,0.0,0,0.0,0.0
Abdel Nader,,,PF,3000,BOS,DET,1,114,,,98,104,8%,1,1,2,8,7,7,1.9,3.4,-1.3,8.2,0.0,0.0,0.0,0,0.0,0.0
Gordon Hayward,,O,SG/SF,3000,BOS,DET,1,114,,,98,104,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Demetrius Jackson,,O,PG,3000,HOU,BKN,1,,,,107,108,9%,1,1,1,3,3,6,1.1,3.1,-1.7,7.9,0.0,0.0,0.0,0,0.0,0.0
Khem Birch,,O,PF/C,3000,ORL,@IND,1,,,,101,106,9%,2,2,2,3,3,3,3.0,3.0,-1.2,7.2,0.0,0.0,0.0,0,0.0,0.0
C.J. Williams,,,SG,3000,LAC,LAL,1,102,,,106,101,4%,2,2,1,7,5,4,3.0,2.5,-0.2,5.1,0.0,0.0,0.0,16.2,11.8,3.9
Furkan Korkmaz,,,SG/SF,3000,PHI,CLE,1,109,,,101,109,-1%,1,1,1,2,2,2,2.8,2.8,0.6,5.1,0.0,0.0,0.0,4.6,0.0,0.0
Nik Stauskas,,O,PG/SF,3000,PHI,CLE,1,109,,,101,109,-1%,1,1,1,5,6,6,2.8,2.8,-0.1,5.6,0.0,0.0,0.0,0,0.0,0.0
Antonius Cleveland,,,SG,3000,DAL,@SAS,1,107,,,97,101,0%,0,1,1,4,4,4,2.6,2.6,1.0,4.3,0.0,0.0,0.0,0.1,0.0,0.0
Darrun Hilliard,,,SG/SF,3000,SAS,DAL,1,,,,98,106,-2%,3,2,2,9,9,9,2.2,2.2,0.9,3.4,0.0,0.0,0.0,0,0.0,0.0
Jabari Bird,,,SG,3000,BOS,DET,1,114,,,98,104,-11%,1,1,1,8,8,8,2.1,2.1,-0.9,5.1,0.0,0.0,0.0,0,0.0,0.0
Ike Anigbogu,,O,PF/C,3000,IND,ORL,1,,,,103,107,2%,1,1,1,3,3,3,2.4,2.0,-0.8,4.8,0.0,0.0,0.0,0,0.0,0.0
John Holland,,,SG/SF,3000,CLE,@PHI,2,109,,,105,102,5%,1,1,1,5,5,5,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,4.7,3.5,1.2
Alex Poythress,,,SF,3000,IND,ORL,1,,,,103,107,9%,1,1,0,2,3,3,2.0,1.6,-1.1,4.4,0.0,0.0,0.0,0,0.0,0.0
Zach Collins,,,PF/C,3000,POR,@NYK,1,108,,,99,106,-7%,1,1,2,2,5,5,1.8,1.8,0.1,3.6,0.0,0.0,0.0,0,0.0,0.0
Jahlil Okafor,,,C,3000,PHI,CLE,1,109,,,101,109,-3%,5,5,5,13,13,13,12.6,12.6,-3.8,29.1,0.0,0.0,0.0,0,0.0,0.0
Jamil Wilson,,,SF/PF,3000,LAC,LAL,1,102,,,106,101,-1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Briante Weber,,,PG,3000,HOU,BKN,1,,,,107,108,9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
Vander Blue,,,PG/SG,3000,LAL,@LAC,4,109,,,99,106,5%,1,1,1,5,7,7,0.9,0.9,-0.1,2.0,0.0,0.0,0.0,0,0.0,0.0
Kadeem Allen,,,SG,3000,BOS,DET,1,114,,,98,104,-11%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Luis Montero,,,SF,3000,DET,@BOS,2,104,,,99,97,-14%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dwight Buycks,,,PG,3000,DET,@BOS,2,104,,,99,97,-10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Johnathan Motley,,O,PF/C,3000,DAL,@SAS,1,107,,,97,101,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Edmond Sumner,,O,PG,3000,IND,ORL,1,,,,103,107,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jamel Artis,,,SG/SF,3000,ORL,@IND,1,,,,101,106,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Adreian Payne,,O,PF,3000,ORL,@IND,1,,,,101,106,9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Chris Boucher,,,PF,3000,GSW,SAC,1,,,,97,108,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Damian Jones,,O,C,3000,GSW,SAC,1,,,,97,108,7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Harry Giles,,O,PF/C,3000,SAC,@GSW,1,94,,,105,100,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
JaVale McGee,,,C,3000,GSW,SAC,1,,18,20,97,108,7%,4,2,3,9,8,8,6.5,9.0,3.4,14.7,0.0,0.0,0.0,8.4,10.0,3.3
Luke Kornet,,,PF,3000,NYK,POR,1,,,,99,100,-10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Isaiah Hicks,,,PF,3000,NYK,POR,1,,,,99,100,-10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
C.J. Wilcox,,O,SG/SF,3000,POR,@NYK,1,108,,,99,106,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Wade Baldwin IV,,O,PG/SG,3000,POR,@NYK,1,108,,,99,106,9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Chinanu Onuaku,,O,PF/C,3000,HOU,BKN,1,,,,107,108,13%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Yakuba Ouattara,,,SG,3000,BKN,@HOU,0,111,,,102,102,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ron Baker,,O,PG/SG,3000,NYK,POR,1,,,,99,100,-7%,2,2,2,5,12,12,9.0,9.0,1.1,16.9,0.0,0.0,0.0,0,0.0,0.0
London Perrantes,,,PG,3000,CLE,@PHI,2,109,,,105,102,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jacob Pullen,,,PG,3000,PHI,CLE,1,109,,,101,109,11%,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Thomas Bryant,,,PF/C,3000,LAL,@LAC,4,109,,,99,106,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Willie Reed,,,C,3000,LAC,LAL,1,102,18,23,106,101,1%,2,3,4,8,10,11,7.7,11.5,4.9,18.1,0.0,0.0,0.0,6.4,2.8,0.9
Jawun Evans,,,PG,3000,LAC,LAL,1,102,20,7,106,101,7%,3,4,4,12,12,13,7.0,8.1,2.7,13.5,14.0,11.4,3.8,8.9,8.5,2.8
Jeremy Lin,,O,PG/SG,3000,BKN,@HOU,0,111,,,102,102,-10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Josh McRoberts,,O,PF/C,3000,DAL,@SAS,1,107,,,97,101,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Josh Hart,,,PG/SG,3000,LAL,@LAC,4,109,10,7,99,106,5%,4,3,3,12,13,14,6.6,8.2,2.6,13.7,0.0,0.0,0.0,21.9,10.8,3.6
